,rating,review
709,6,"Overall not bad. Staff look tired and overworked, trying their best. Weird seats, I was in 21G going, and 21D going home. The buttons to press for the seat recline are so stiff I had to get help on both flights to get them to work. There is another button, also very stiff, to bring the “leg rest” out. This is an awkward thing which doesn’t come up far enough to be of any use at all for your legs, but just obstructs your feet really. Again, I had to get help to activate the very stiff buttons. At one point, the lady next to me was pressing the buttons for me while I tried to recline, sit up, or put the “leg rest” back. We gave up and called the flight attendant, who also had trouble. BA: please give this some maintenance! Food: only one out of three menu choices available by the time it got to me in Premium Ec. It was pasta and was not too bad. A Christmas Turkey Dinner was offered, but why not load more if it is so popular that it is not available 10 minutes into the meal service? “Breakfast” was an unidentified soggy pastry thing in a cardboard tube. It was disgusting, same offered on return journey. A cold pastry and fruit would be so much nicer. The tea and coffee was hot at least. Overall, I would say Air Canada provides a much superior Premium Ec service than BA. I won’t choose BA again."
710,2,"As always when I fly BA it was a total shambles. I was booked Manchester - London - Madrid , BA first leg and Iberia 2nd, I try wherever possible to avoid BA, however the Manchester - London was late, however I ran for my IB flight and got to B gates just as boarding started, being Group 1 I went to board and the gate sounded an alarm, BA had removed me from the IB flight to a BA flight 3 hours later! As BA had reissued the ticket IB could not put me back on the flight, so 3 hours wasted because of BA’s total incompetence. This airline is a total disgrace, the crew were not nice, typical BA crew oh im so fabulous I don't need to be nice to paying passengers, club europe cramped and terrible food! "
711,5,First time using BA business class but we were pleased with the service received. No one was waiting at check in/bag drop and through security in 2 minutes. We used the lounge in the b gates area which we found quiet with plenty of food and drink on offer. Boarding was quick and the cabin was on a 1x2x1 layout with 12 seats although there was a larger b/c cabin behind that had about 30 seats. Again food and drinks were plenty full and good quality. Service from the cabin crew was excellent and the cabin manager (Lauren) even made up a birthday card when she found out it was my wife’s special birthday. Departed early and arrived at JFK early as well. The only thing that I disliked was paying £117 each to select our seats and no free wi-fi.
712,3,"Extremely rude ground service. We were non-rev flying and London was our connection/layover. Gate agent was extremely rude and forced me to check my carry on suitcase with the explanation that it was “oversized.” However, when I put it in the sizer, it fit perfectly without force. The plane was not fully booked and had lots of room overhead. The gate agent was insistent and rushed us with no regard for the fact that we would have to redo security in order to get our bags again, as we were switching airlines and needed to carry them on due to our non-rev status. The flight itself was good, attendants were polite and helpful. No complains there. Just extremely unhappy with the gate agent service. I understand that it is not a pleasant job and frankly I would not be overjoyed to work there either but that does not explain why we had to be inconvenienced with no fair explanation or attention."
713,6,"My son and I flew to Geneva last Sunday for a skiing holiday in Les Arc. The flight was cancelled moments prior to boarding and we were transferred to a flight departing three and a half hours later, that then got delayed by a further three hours. They didn't load any food on to the plane and forgot to load the baggage for all the business class passengers who had been on the earlier flight. Problems happen, it's a complex operation. What is totally unacceptable is the service one receives when there is a problem. The offshore call centres are unhelpful and obstructive, wanting to fob off issues by getting the customer to call special help lines that merely refer one to a webpage and then cut off. The web pages are often unable to give information as they are not updated and often refuse to update your inputs 'at this time. please try again later'. There is no access to people that are willing to help, empowered to help, or actually move a situation forwards in any way. We've been sitting in a hotel waiting for the bag to arrive for two and a half days, unable to ski due to our entire wardrobes being in the cases. The outdated luggage 'tracking system', had the suitacase in Geneva 2 days ago, where it sat with no-one willing to step up and get it delivered. What an incredibly heartless and incompetent company. "
714,5,"For the price paid (bought during a sale) it was a decent experience although the club class (business class) seats offer no more legroom than economy class (using short-haul fleet on a 4 hour flight). Fast track through security was not honoured. The lounge at Istanbul airport was over-crowded as it is also open to the public who can pay for usage, causing a long queue for entry , which was badly organised. Boarding was smooth, cabin crew were friendly but their service was hit-and-miss. Eg. Some people got a “welcome” and some didn’t; Half of the cabin was automatically offered coffee after dinner but not the other half. However, drinks were replenished generously and regularly and the meal was good (with a choice of three mains from the menu)."
715,1,"Flight left on time and arrived over half an hour earlier than scheduled (thanks to strong tail winds). The flight was full but no catering had been loaded for economy passenger at Heathrow so for 3 and a half hours we only had a small bottle of water and a small packet of corn snacks. Nothing at all available to even buy to eat! Worse than a low-cost carrier experience in this sense. One of the light panels overhead the seats towards the back of the plan was broken and loose and just hanging above the unfortunate passenger's head for the whole flight (poor maintenance of cabin). I would choose another airline on this route in the future, as one of their competitors offers full meal service on this route even in the economy cabin."
716,9,"Very Poor Business class product, BA is not even close to the other airline leaders. Which ever way they sell the seat on a 777 it is a 2-4-2 layout. The cabin feels and is very cramped. The food in business class is economy quality just served in a china dish! However, the price of course is at premier levels. The only positive of the whole fight and return were the cabin crew who were fantastic. I felt genuinely sorry for them having to try and flog such a poor product. Would I fly BA business again? only if their were no other options and I had no choice."
717,6,"This review is for LHR-SYD-LHR. BA015 and BA016. Business class had a 1-2-1 configuration on 777 giving space, privacy and easy aisle access. Seat reclines into comfortable flat bed. Good quality pillow and duvet. Privacy with sliding door. Good storage space around the seat and charging point. Flights on time - no delays. Gluten free meals were very poor in quality and presentation. Warm processed meat between two bland slices of GF bread apparently is a business class breakfast. On two sectors the main course (no choice offered) was bland fish which was served in a single small tray covered with foil - in business class? Condensation had formed as the dish was reheated (probably from chilled) so the offering was sitting in a weak watery liquid. One crew member appeared genuinely apologetic as they meekly served one meal. Do BA also serve the same GF offering in economy, economy plus and first on a long haul flight? My advice if GF - take your own food or dine in the lounge if you are in the care of BA for 24 hours. My travelling companion had very good regular meals, or so they told me, with a choice of main course on the same flights. Crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging. Usual hospitality industry waffle about service but little of substance delivered."
718,1,"Absolutely pathetic business class product. BA is not even remotely competitive with other International airlines in the business class market. With old outdated 8 across seating - no, I did not make a typing mistake - you either have to climb across someone or someone has to climb across you to gain aisle access. The crew must also hate this layout since they have to reach through little window openings to provide service to passengers in the 2 center seats. BA, like most other European-based airlines does not have a factual Intra-European business class product even though they promote & sell business class. Intra-Europe flights feature the same 3+3 seating throughout the aircraft & the only difference being the middle seat is left empty in ""business class"" & passengers get a meal & drinks, but this does not justify the higher cost. BA's Trans-Atlantic business class product is only slightly better because of the ""narrow"" 8 across seating. The biggest surprise on both the LIS/LHR & LHR/IAH flights was that BA has, in fact, substantially improved their food quality. Shocking! Unfortunately, it is served in the WORST business class configurations of ANY International airline I have flown. The entertainment  system & small screens - my laptop screen is twice the size - is like an airline offering 2 decades ago. The flight crew was ""pleasant & perfunctory"" which is about the best one can expect from a BA crew. BA will simply never match the quality of carriers like Singapore, Emirates, Qatar, Etihad, EVA, ANA, Japan, Air New Zealand, Qantas or many others. BA can compete with US-based airlines like Delta, American & United, which are also not even in the same Universe in terms of a high-quality business class product. One of the biggest slaps in the face is that BA expects business class passengers to pay to select seats, even though they have paid thousands of dollars to fly business class. Several hundred US dollars for Trans-Atlantic flights. Only if you wait until 24 hours before flight time are you allowed to select a seat at no cost. Certainly another BA Management decision that was made without a functioning brain."
719,8,"Overall not bad. Staff look tired and overworked, trying their best. Weird seats, I was in 21G going, and 21D going home. The buttons to press for the seat recline are so stiff I had to get help on both flights to get them to work. There is another button, also very stiff, to bring the “leg rest” out. This is an awkward thing which doesn’t come up far enough to be of any use at all for your legs, but just obstructs your feet really. Again, I had to get help to activate the very stiff buttons. At one point, the lady next to me was pressing the buttons for me while I tried to recline, sit up, or put the “leg rest” back. We gave up and called the flight attendant, who also had trouble. BA: please give this some maintenance! Food: only one out of three menu choices available by the time it got to me in Premium Ec. It was pasta and was not too bad. A Christmas Turkey Dinner was offered, but why not load more if it is so popular that it is not available 10 minutes into the meal service? “Breakfast” was an unidentified soggy pastry thing in a cardboard tube. It was disgusting, same offered on return journey. A cold pastry and fruit would be so much nicer. The tea and coffee was hot at least. Overall, I would say Air Canada provides a much superior Premium Ec service than BA. I won’t choose BA again."
720,6,"As always when I fly BA it was a total shambles. I was booked Manchester - London - Madrid , BA first leg and Iberia 2nd, I try wherever possible to avoid BA, however the Manchester - London was late, however I ran for my IB flight and got to B gates just as boarding started, being Group 1 I went to board and the gate sounded an alarm, BA had removed me from the IB flight to a BA flight 3 hours later! As BA had reissued the ticket IB could not put me back on the flight, so 3 hours wasted because of BA’s total incompetence. This airline is a total disgrace, the crew were not nice, typical BA crew oh im so fabulous I don't need to be nice to paying passengers, club europe cramped and terrible food! "
721,2,First time using BA business class but we were pleased with the service received. No one was waiting at check in/bag drop and through security in 2 minutes. We used the lounge in the b gates area which we found quiet with plenty of food and drink on offer. Boarding was quick and the cabin was on a 1x2x1 layout with 12 seats although there was a larger b/c cabin behind that had about 30 seats. Again food and drinks were plenty full and good quality. Service from the cabin crew was excellent and the cabin manager (Lauren) even made up a birthday card when she found out it was my wife’s special birthday. Departed early and arrived at JFK early as well. The only thing that I disliked was paying £117 each to select our seats and no free wi-fi.
722,5,"Extremely rude ground service. We were non-rev flying and London was our connection/layover. Gate agent was extremely rude and forced me to check my carry on suitcase with the explanation that it was “oversized.” However, when I put it in the sizer, it fit perfectly without force. The plane was not fully booked and had lots of room overhead. The gate agent was insistent and rushed us with no regard for the fact that we would have to redo security in order to get our bags again, as we were switching airlines and needed to carry them on due to our non-rev status. The flight itself was good, attendants were polite and helpful. No complains there. Just extremely unhappy with the gate agent service. I understand that it is not a pleasant job and frankly I would not be overjoyed to work there either but that does not explain why we had to be inconvenienced with no fair explanation or attention."
723,3,"My son and I flew to Geneva last Sunday for a skiing holiday in Les Arc. The flight was cancelled moments prior to boarding and we were transferred to a flight departing three and a half hours later, that then got delayed by a further three hours. They didn't load any food on to the plane and forgot to load the baggage for all the business class passengers who had been on the earlier flight. Problems happen, it's a complex operation. What is totally unacceptable is the service one receives when there is a problem. The offshore call centres are unhelpful and obstructive, wanting to fob off issues by getting the customer to call special help lines that merely refer one to a webpage and then cut off. The web pages are often unable to give information as they are not updated and often refuse to update your inputs 'at this time. please try again later'. There is no access to people that are willing to help, empowered to help, or actually move a situation forwards in any way. We've been sitting in a hotel waiting for the bag to arrive for two and a half days, unable to ski due to our entire wardrobes being in the cases. The outdated luggage 'tracking system', had the suitacase in Geneva 2 days ago, where it sat with no-one willing to step up and get it delivered. What an incredibly heartless and incompetent company. "
724,6,"For the price paid (bought during a sale) it was a decent experience although the club class (business class) seats offer no more legroom than economy class (using short-haul fleet on a 4 hour flight). Fast track through security was not honoured. The lounge at Istanbul airport was over-crowded as it is also open to the public who can pay for usage, causing a long queue for entry , which was badly organised. Boarding was smooth, cabin crew were friendly but their service was hit-and-miss. Eg. Some people got a “welcome” and some didn’t; Half of the cabin was automatically offered coffee after dinner but not the other half. However, drinks were replenished generously and regularly and the meal was good (with a choice of three mains from the menu)."
725,5,"Flight left on time and arrived over half an hour earlier than scheduled (thanks to strong tail winds). The flight was full but no catering had been loaded for economy passenger at Heathrow so for 3 and a half hours we only had a small bottle of water and a small packet of corn snacks. Nothing at all available to even buy to eat! Worse than a low-cost carrier experience in this sense. One of the light panels overhead the seats towards the back of the plan was broken and loose and just hanging above the unfortunate passenger's head for the whole flight (poor maintenance of cabin). I would choose another airline on this route in the future, as one of their competitors offers full meal service on this route even in the economy cabin."
726,1,"Very Poor Business class product, BA is not even close to the other airline leaders. Which ever way they sell the seat on a 777 it is a 2-4-2 layout. The cabin feels and is very cramped. The food in business class is economy quality just served in a china dish! However, the price of course is at premier levels. The only positive of the whole fight and return were the cabin crew who were fantastic. I felt genuinely sorry for them having to try and flog such a poor product. Would I fly BA business again? only if their were no other options and I had no choice."
727,9,"This review is for LHR-SYD-LHR. BA015 and BA016. Business class had a 1-2-1 configuration on 777 giving space, privacy and easy aisle access. Seat reclines into comfortable flat bed. Good quality pillow and duvet. Privacy with sliding door. Good storage space around the seat and charging point. Flights on time - no delays. Gluten free meals were very poor in quality and presentation. Warm processed meat between two bland slices of GF bread apparently is a business class breakfast. On two sectors the main course (no choice offered) was bland fish which was served in a single small tray covered with foil - in business class? Condensation had formed as the dish was reheated (probably from chilled) so the offering was sitting in a weak watery liquid. One crew member appeared genuinely apologetic as they meekly served one meal. Do BA also serve the same GF offering in economy, economy plus and first on a long haul flight? My advice if GF - take your own food or dine in the lounge if you are in the care of BA for 24 hours. My travelling companion had very good regular meals, or so they told me, with a choice of main course on the same flights. Crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging. Usual hospitality industry waffle about service but little of substance delivered."
728,6,"Absolutely pathetic business class product. BA is not even remotely competitive with other International airlines in the business class market. With old outdated 8 across seating - no, I did not make a typing mistake - you either have to climb across someone or someone has to climb across you to gain aisle access. The crew must also hate this layout since they have to reach through little window openings to provide service to passengers in the 2 center seats. BA, like most other European-based airlines does not have a factual Intra-European business class product even though they promote & sell business class. Intra-Europe flights feature the same 3+3 seating throughout the aircraft & the only difference being the middle seat is left empty in ""business class"" & passengers get a meal & drinks, but this does not justify the higher cost. BA's Trans-Atlantic business class product is only slightly better because of the ""narrow"" 8 across seating. The biggest surprise on both the LIS/LHR & LHR/IAH flights was that BA has, in fact, substantially improved their food quality. Shocking! Unfortunately, it is served in the WORST business class configurations of ANY International airline I have flown. The entertainment  system & small screens - my laptop screen is twice the size - is like an airline offering 2 decades ago. The flight crew was ""pleasant & perfunctory"" which is about the best one can expect from a BA crew. BA will simply never match the quality of carriers like Singapore, Emirates, Qatar, Etihad, EVA, ANA, Japan, Air New Zealand, Qantas or many others. BA can compete with US-based airlines like Delta, American & United, which are also not even in the same Universe in terms of a high-quality business class product. One of the biggest slaps in the face is that BA expects business class passengers to pay to select seats, even though they have paid thousands of dollars to fly business class. Several hundred US dollars for Trans-Atlantic flights. Only if you wait until 24 hours before flight time are you allowed to select a seat at no cost. Certainly another BA Management decision that was made without a functioning brain."
729,1,"Overall not bad. Staff look tired and overworked, trying their best. Weird seats, I was in 21G going, and 21D going home. The buttons to press for the seat recline are so stiff I had to get help on both flights to get them to work. There is another button, also very stiff, to bring the “leg rest” out. This is an awkward thing which doesn’t come up far enough to be of any use at all for your legs, but just obstructs your feet really. Again, I had to get help to activate the very stiff buttons. At one point, the lady next to me was pressing the buttons for me while I tried to recline, sit up, or put the “leg rest” back. We gave up and called the flight attendant, who also had trouble. BA: please give this some maintenance! Food: only one out of three menu choices available by the time it got to me in Premium Ec. It was pasta and was not too bad. A Christmas Turkey Dinner was offered, but why not load more if it is so popular that it is not available 10 minutes into the meal service? “Breakfast” was an unidentified soggy pastry thing in a cardboard tube. It was disgusting, same offered on return journey. A cold pastry and fruit would be so much nicer. The tea and coffee was hot at least. Overall, I would say Air Canada provides a much superior Premium Ec service than BA. I won’t choose BA again."
730,8,"As always when I fly BA it was a total shambles. I was booked Manchester - London - Madrid , BA first leg and Iberia 2nd, I try wherever possible to avoid BA, however the Manchester - London was late, however I ran for my IB flight and got to B gates just as boarding started, being Group 1 I went to board and the gate sounded an alarm, BA had removed me from the IB flight to a BA flight 3 hours later! As BA had reissued the ticket IB could not put me back on the flight, so 3 hours wasted because of BA’s total incompetence. This airline is a total disgrace, the crew were not nice, typical BA crew oh im so fabulous I don't need to be nice to paying passengers, club europe cramped and terrible food! "
731,6,First time using BA business class but we were pleased with the service received. No one was waiting at check in/bag drop and through security in 2 minutes. We used the lounge in the b gates area which we found quiet with plenty of food and drink on offer. Boarding was quick and the cabin was on a 1x2x1 layout with 12 seats although there was a larger b/c cabin behind that had about 30 seats. Again food and drinks were plenty full and good quality. Service from the cabin crew was excellent and the cabin manager (Lauren) even made up a birthday card when she found out it was my wife’s special birthday. Departed early and arrived at JFK early as well. The only thing that I disliked was paying £117 each to select our seats and no free wi-fi.
732,2,"Extremely rude ground service. We were non-rev flying and London was our connection/layover. Gate agent was extremely rude and forced me to check my carry on suitcase with the explanation that it was “oversized.” However, when I put it in the sizer, it fit perfectly without force. The plane was not fully booked and had lots of room overhead. The gate agent was insistent and rushed us with no regard for the fact that we would have to redo security in order to get our bags again, as we were switching airlines and needed to carry them on due to our non-rev status. The flight itself was good, attendants were polite and helpful. No complains there. Just extremely unhappy with the gate agent service. I understand that it is not a pleasant job and frankly I would not be overjoyed to work there either but that does not explain why we had to be inconvenienced with no fair explanation or attention."
733,5,"My son and I flew to Geneva last Sunday for a skiing holiday in Les Arc. The flight was cancelled moments prior to boarding and we were transferred to a flight departing three and a half hours later, that then got delayed by a further three hours. They didn't load any food on to the plane and forgot to load the baggage for all the business class passengers who had been on the earlier flight. Problems happen, it's a complex operation. What is totally unacceptable is the service one receives when there is a problem. The offshore call centres are unhelpful and obstructive, wanting to fob off issues by getting the customer to call special help lines that merely refer one to a webpage and then cut off. The web pages are often unable to give information as they are not updated and often refuse to update your inputs 'at this time. please try again later'. There is no access to people that are willing to help, empowered to help, or actually move a situation forwards in any way. We've been sitting in a hotel waiting for the bag to arrive for two and a half days, unable to ski due to our entire wardrobes being in the cases. The outdated luggage 'tracking system', had the suitacase in Geneva 2 days ago, where it sat with no-one willing to step up and get it delivered. What an incredibly heartless and incompetent company. "
734,3,"For the price paid (bought during a sale) it was a decent experience although the club class (business class) seats offer no more legroom than economy class (using short-haul fleet on a 4 hour flight). Fast track through security was not honoured. The lounge at Istanbul airport was over-crowded as it is also open to the public who can pay for usage, causing a long queue for entry , which was badly organised. Boarding was smooth, cabin crew were friendly but their service was hit-and-miss. Eg. Some people got a “welcome” and some didn’t; Half of the cabin was automatically offered coffee after dinner but not the other half. However, drinks were replenished generously and regularly and the meal was good (with a choice of three mains from the menu)."
735,6,"Flight left on time and arrived over half an hour earlier than scheduled (thanks to strong tail winds). The flight was full but no catering had been loaded for economy passenger at Heathrow so for 3 and a half hours we only had a small bottle of water and a small packet of corn snacks. Nothing at all available to even buy to eat! Worse than a low-cost carrier experience in this sense. One of the light panels overhead the seats towards the back of the plan was broken and loose and just hanging above the unfortunate passenger's head for the whole flight (poor maintenance of cabin). I would choose another airline on this route in the future, as one of their competitors offers full meal service on this route even in the economy cabin."
736,5,"Very Poor Business class product, BA is not even close to the other airline leaders. Which ever way they sell the seat on a 777 it is a 2-4-2 layout. The cabin feels and is very cramped. The food in business class is economy quality just served in a china dish! However, the price of course is at premier levels. The only positive of the whole fight and return were the cabin crew who were fantastic. I felt genuinely sorry for them having to try and flog such a poor product. Would I fly BA business again? only if their were no other options and I had no choice."
737,1,"This review is for LHR-SYD-LHR. BA015 and BA016. Business class had a 1-2-1 configuration on 777 giving space, privacy and easy aisle access. Seat reclines into comfortable flat bed. Good quality pillow and duvet. Privacy with sliding door. Good storage space around the seat and charging point. Flights on time - no delays. Gluten free meals were very poor in quality and presentation. Warm processed meat between two bland slices of GF bread apparently is a business class breakfast. On two sectors the main course (no choice offered) was bland fish which was served in a single small tray covered with foil - in business class? Condensation had formed as the dish was reheated (probably from chilled) so the offering was sitting in a weak watery liquid. One crew member appeared genuinely apologetic as they meekly served one meal. Do BA also serve the same GF offering in economy, economy plus and first on a long haul flight? My advice if GF - take your own food or dine in the lounge if you are in the care of BA for 24 hours. My travelling companion had very good regular meals, or so they told me, with a choice of main course on the same flights. Crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging. Usual hospitality industry waffle about service but little of substance delivered."
738,9,"Absolutely pathetic business class product. BA is not even remotely competitive with other International airlines in the business class market. With old outdated 8 across seating - no, I did not make a typing mistake - you either have to climb across someone or someone has to climb across you to gain aisle access. The crew must also hate this layout since they have to reach through little window openings to provide service to passengers in the 2 center seats. BA, like most other European-based airlines does not have a factual Intra-European business class product even though they promote & sell business class. Intra-Europe flights feature the same 3+3 seating throughout the aircraft & the only difference being the middle seat is left empty in ""business class"" & passengers get a meal & drinks, but this does not justify the higher cost. BA's Trans-Atlantic business class product is only slightly better because of the ""narrow"" 8 across seating. The biggest surprise on both the LIS/LHR & LHR/IAH flights was that BA has, in fact, substantially improved their food quality. Shocking! Unfortunately, it is served in the WORST business class configurations of ANY International airline I have flown. The entertainment  system & small screens - my laptop screen is twice the size - is like an airline offering 2 decades ago. The flight crew was ""pleasant & perfunctory"" which is about the best one can expect from a BA crew. BA will simply never match the quality of carriers like Singapore, Emirates, Qatar, Etihad, EVA, ANA, Japan, Air New Zealand, Qantas or many others. BA can compete with US-based airlines like Delta, American & United, which are also not even in the same Universe in terms of a high-quality business class product. One of the biggest slaps in the face is that BA expects business class passengers to pay to select seats, even though they have paid thousands of dollars to fly business class. Several hundred US dollars for Trans-Atlantic flights. Only if you wait until 24 hours before flight time are you allowed to select a seat at no cost. Certainly another BA Management decision that was made without a functioning brain."
739,6,"Overall not bad. Staff look tired and overworked, trying their best. Weird seats, I was in 21G going, and 21D going home. The buttons to press for the seat recline are so stiff I had to get help on both flights to get them to work. There is another button, also very stiff, to bring the “leg rest” out. This is an awkward thing which doesn’t come up far enough to be of any use at all for your legs, but just obstructs your feet really. Again, I had to get help to activate the very stiff buttons. At one point, the lady next to me was pressing the buttons for me while I tried to recline, sit up, or put the “leg rest” back. We gave up and called the flight attendant, who also had trouble. BA: please give this some maintenance! Food: only one out of three menu choices available by the time it got to me in Premium Ec. It was pasta and was not too bad. A Christmas Turkey Dinner was offered, but why not load more if it is so popular that it is not available 10 minutes into the meal service? “Breakfast” was an unidentified soggy pastry thing in a cardboard tube. It was disgusting, same offered on return journey. A cold pastry and fruit would be so much nicer. The tea and coffee was hot at least. Overall, I would say Air Canada provides a much superior Premium Ec service than BA. I won’t choose BA again."
740,1,"As always when I fly BA it was a total shambles. I was booked Manchester - London - Madrid , BA first leg and Iberia 2nd, I try wherever possible to avoid BA, however the Manchester - London was late, however I ran for my IB flight and got to B gates just as boarding started, being Group 1 I went to board and the gate sounded an alarm, BA had removed me from the IB flight to a BA flight 3 hours later! As BA had reissued the ticket IB could not put me back on the flight, so 3 hours wasted because of BA’s total incompetence. This airline is a total disgrace, the crew were not nice, typical BA crew oh im so fabulous I don't need to be nice to paying passengers, club europe cramped and terrible food! "
741,8,First time using BA business class but we were pleased with the service received. No one was waiting at check in/bag drop and through security in 2 minutes. We used the lounge in the b gates area which we found quiet with plenty of food and drink on offer. Boarding was quick and the cabin was on a 1x2x1 layout with 12 seats although there was a larger b/c cabin behind that had about 30 seats. Again food and drinks were plenty full and good quality. Service from the cabin crew was excellent and the cabin manager (Lauren) even made up a birthday card when she found out it was my wife’s special birthday. Departed early and arrived at JFK early as well. The only thing that I disliked was paying £117 each to select our seats and no free wi-fi.
742,6,"Extremely rude ground service. We were non-rev flying and London was our connection/layover. Gate agent was extremely rude and forced me to check my carry on suitcase with the explanation that it was “oversized.” However, when I put it in the sizer, it fit perfectly without force. The plane was not fully booked and had lots of room overhead. The gate agent was insistent and rushed us with no regard for the fact that we would have to redo security in order to get our bags again, as we were switching airlines and needed to carry them on due to our non-rev status. The flight itself was good, attendants were polite and helpful. No complains there. Just extremely unhappy with the gate agent service. I understand that it is not a pleasant job and frankly I would not be overjoyed to work there either but that does not explain why we had to be inconvenienced with no fair explanation or attention."
743,2,"My son and I flew to Geneva last Sunday for a skiing holiday in Les Arc. The flight was cancelled moments prior to boarding and we were transferred to a flight departing three and a half hours later, that then got delayed by a further three hours. They didn't load any food on to the plane and forgot to load the baggage for all the business class passengers who had been on the earlier flight. Problems happen, it's a complex operation. What is totally unacceptable is the service one receives when there is a problem. The offshore call centres are unhelpful and obstructive, wanting to fob off issues by getting the customer to call special help lines that merely refer one to a webpage and then cut off. The web pages are often unable to give information as they are not updated and often refuse to update your inputs 'at this time. please try again later'. There is no access to people that are willing to help, empowered to help, or actually move a situation forwards in any way. We've been sitting in a hotel waiting for the bag to arrive for two and a half days, unable to ski due to our entire wardrobes being in the cases. The outdated luggage 'tracking system', had the suitacase in Geneva 2 days ago, where it sat with no-one willing to step up and get it delivered. What an incredibly heartless and incompetent company. "
744,5,"For the price paid (bought during a sale) it was a decent experience although the club class (business class) seats offer no more legroom than economy class (using short-haul fleet on a 4 hour flight). Fast track through security was not honoured. The lounge at Istanbul airport was over-crowded as it is also open to the public who can pay for usage, causing a long queue for entry , which was badly organised. Boarding was smooth, cabin crew were friendly but their service was hit-and-miss. Eg. Some people got a “welcome” and some didn’t; Half of the cabin was automatically offered coffee after dinner but not the other half. However, drinks were replenished generously and regularly and the meal was good (with a choice of three mains from the menu)."
745,3,"Flight left on time and arrived over half an hour earlier than scheduled (thanks to strong tail winds). The flight was full but no catering had been loaded for economy passenger at Heathrow so for 3 and a half hours we only had a small bottle of water and a small packet of corn snacks. Nothing at all available to even buy to eat! Worse than a low-cost carrier experience in this sense. One of the light panels overhead the seats towards the back of the plan was broken and loose and just hanging above the unfortunate passenger's head for the whole flight (poor maintenance of cabin). I would choose another airline on this route in the future, as one of their competitors offers full meal service on this route even in the economy cabin."
746,6,"Very Poor Business class product, BA is not even close to the other airline leaders. Which ever way they sell the seat on a 777 it is a 2-4-2 layout. The cabin feels and is very cramped. The food in business class is economy quality just served in a china dish! However, the price of course is at premier levels. The only positive of the whole fight and return were the cabin crew who were fantastic. I felt genuinely sorry for them having to try and flog such a poor product. Would I fly BA business again? only if their were no other options and I had no choice."
747,5,"This review is for LHR-SYD-LHR. BA015 and BA016. Business class had a 1-2-1 configuration on 777 giving space, privacy and easy aisle access. Seat reclines into comfortable flat bed. Good quality pillow and duvet. Privacy with sliding door. Good storage space around the seat and charging point. Flights on time - no delays. Gluten free meals were very poor in quality and presentation. Warm processed meat between two bland slices of GF bread apparently is a business class breakfast. On two sectors the main course (no choice offered) was bland fish which was served in a single small tray covered with foil - in business class? Condensation had formed as the dish was reheated (probably from chilled) so the offering was sitting in a weak watery liquid. One crew member appeared genuinely apologetic as they meekly served one meal. Do BA also serve the same GF offering in economy, economy plus and first on a long haul flight? My advice if GF - take your own food or dine in the lounge if you are in the care of BA for 24 hours. My travelling companion had very good regular meals, or so they told me, with a choice of main course on the same flights. Crew gave the impression that they were doing a job covering the basics and rather than welcoming and engaging. Usual hospitality industry waffle about service but little of substance delivered."
748,1,"Absolutely pathetic business class product. BA is not even remotely competitive with other International airlines in the business class market. With old outdated 8 across seating - no, I did not make a typing mistake - you either have to climb across someone or someone has to climb across you to gain aisle access. The crew must also hate this layout since they have to reach through little window openings to provide service to passengers in the 2 center seats. BA, like most other European-based airlines does not have a factual Intra-European business class product even though they promote & sell business class. Intra-Europe flights feature the same 3+3 seating throughout the aircraft & the only difference being the middle seat is left empty in ""business class"" & passengers get a meal & drinks, but this does not justify the higher cost. BA's Trans-Atlantic business class product is only slightly better because of the ""narrow"" 8 across seating. The biggest surprise on both the LIS/LHR & LHR/IAH flights was that BA has, in fact, substantially improved their food quality. Shocking! Unfortunately, it is served in the WORST business class configurations of ANY International airline I have flown. The entertainment  system & small screens - my laptop screen is twice the size - is like an airline offering 2 decades ago. The flight crew was ""pleasant & perfunctory"" which is about the best one can expect from a BA crew. BA will simply never match the quality of carriers like Singapore, Emirates, Qatar, Etihad, EVA, ANA, Japan, Air New Zealand, Qantas or many others. BA can compete with US-based airlines like Delta, American & United, which are also not even in the same Universe in terms of a high-quality business class product. One of the biggest slaps in the face is that BA expects business class passengers to pay to select seats, even though they have paid thousands of dollars to fly business class. Several hundred US dollars for Trans-Atlantic flights. Only if you wait until 24 hours before flight time are you allowed to select a seat at no cost. Certainly another BA Management decision that was made without a functioning brain."
